Latitude (decimal degrees):	52.546
Longitude (decimal degrees):	11.399
Elevation (m):	41
Radiation database:	PVGIS-SARAH2


Slope: 10 deg. 
Azimuth: 99 deg. 
Nominal power of the PV system (c-Si) (kWp):	1000.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20200812:1411,533550.0,703.36,39.5,30.81,3.24,0.0
20200812:1511,434080.0,570.44,31.19,30.75,3.1,0.0
20200812:1611,316900.0,419.71,22.24,30.45,3.1,0.0
20200812:1711,162730.0,228.47,13.14,29.63,2.83,0.0
20200812:1811,10440.0,26.72,4.28,28.12,3.03,0.0
20200812:1911,0.0,0.0,0.0,26.48,3.17,0.0
20200812:2011,0.0,0.0,0.0,25.48,3.38,0.0
20200812:2111,0.0,0.0,0.0,24.6,3.45,0.0
20200812:2211,0.0,0.0,0.0,23.84,3.17,0.0
20200812:2311,0.0,0.0,0.0,23.21,2.83,0.0
20200813:0011,0.0,0.0,0.0,22.41,2.14,0.0
20200813:0111,0.0,0.0,0.0,21.52,1.59,0.0
20200813:0211,0.0,0.0,0.0,21.04,1.52,0.0
20200813:0311,0.0,0.0,0.0,20.8,1.79,0.0
20200813:0411,0.0,0.0,0.0,20.24,1.79,0.0
20200813:0511,18630.0,36.77,10.42,20.32,1.66,0.0
20200813:0611,28730.0,50.69,19.49,21.34,1.52,0.0
20200813:0711,110070.0,153.25,28.53,22.9,1.72,0.0
20200813:0811,124280.0,171.94,37.06,24.68,1.59,0.0
20200813:0911,86820.0,126.22,44.46,25.9,1.66,0.0
20200813:1011,104570.0,149.08,49.83,27.07,1.72,0.0
20200813:1111,137640.0,190.82,52.15,27.75,2.0,0.0
20200813:1211,111710.0,159.02,50.81,28.7,2.07,0.0
20200813:1311,271110.0,360.86,46.17,28.86,1.93,0.0
20200813:1411,262180.0,349.72,39.22,29.17,1.66,0.0
20200813:1511,193120.0,261.65,30.92,29.05,1.45,0.0
20200813:1611,124530.0,174.62,21.98,28.01,1.52,0.0
20200813:1711,30760.0,54.66,12.87,27.07,0.69,0.0
20200813:1811,1200.0,8.94,4.01,25.94,0.76,0.0
20200813:1911,0.0,0.0,0.0,24.84,1.03,0.0
20200813:2011,0.0,0.0,0.0,23.61,1.24,0.0
20200813:2111,0.0,0.0,0.0,22.78,1.31,0.0
20200813:2211,0.0,0.0,0.0,22.42,1.38,0.0
20200813:2311,0.0,0.0,0.0,22.34,1.72,0.0
20200814:0011,0.0,0.0,0.0,21.94,2.0,0.0
20200814:0111,0.0,0.0,0.0,21.63,1.93,0.0
20200814:0211,0.0,0.0,0.0,21.26,1.79,0.0
20200814:0311,0.0,0.0,0.0,20.92,1.52,0.0
20200814:0411,0.0,0.0,0.0,20.45,1.52,0.0
20200814:0511,30640.0,53.28,10.21,20.62,1.45,0.0
20200814:0611,104200.0,151.13,19.28,21.51,1.59,0.0
20200814:0711,194330.0,262.35,28.31,22.15,1.17,0.0
20200814:0811,262480.0,344.63,36.83,23.6,1.17,0.0
20200814:0911,314940.0,414.26,44.2,25.04,0.76,0.0
20200814:1011,188610.0,254.21,49.55,25.95,0.69,0.0
20200814:1111,137050.0,189.83,51.84,26.76,1.03,0.0
20200814:1211,181950.0,246.51,50.5,27.1,1.17,0.0
20200814:1311,157430.0,215.67,45.87,27.27,1.31,0.0
20200814:1411,274030.0,359.49,38.94,25.91,1.52,0.0
20200814:1511,49350.0,78.52,30.65,24.82,1.03,0.0
20200814:1611,122090.0,169.19,21.71,24.36,0.83,0.0
20200814:1711,95740.0,138.39,12.61,24.05,0.97,0.0
20200814:1811,16640.0,37.71,3.74,23.62,1.24,0.0
20200814:1911,0.0,0.0,0.0,23.89,0.69,0.0
20200814:2011,0.0,0.0,0.0,22.44,0.62,0.0
20200814:2111,0.0,0.0,0.0,21.92,0.62,0.0
20200814:2211,0.0,0.0,0.0,21.57,0.69,0.0
20200814:2311,0.0,0.0,0.0,21.66,0.28,0.0
20200815:0011,0.0,0.0,0.0,21.48,0.14,0.0
20200815:0111,0.0,0.0,0.0,21.14,0.14,0.0
20200815:0211,0.0,0.0,0.0,20.61,0.55,0.0
20200815:0311,0.0,0.0,0.0,20.17,0.62,0.0
20200815:0411,0.0,0.0,0.0,19.88,0.48,0.0
20200815:0511,25770.0,46.58,9.99,19.99,0.21,0.0
20200815:0611,102420.0,160.71,19.07,20.74,0.21,0.0
20200815:0711,211480.0,294.68,28.1,21.71,0.62,0.0
20200815:0811,329890.0,435.29,36.6,23.25,0.76,0.0
20200815:0911,405230.0,531.27,43.95,24.73,0.83,0.0
20200815:1011,452280.0,595.64,49.27,25.71,0.97,0.0
20200815:1111,381380.0,505.04,51.54,26.78,0.9,0.0
20200815:1211,342750.0,454.98,50.19,27.57,0.97,0.0
20200815:1311,325490.0,431.98,45.57,28.17,1.17,0.0
20200815:1411,68480.0,104.36,38.65,28.36,1.24,0.0
20200815:1511,20590.0,40.75,30.38,28.33,1.38,0.0
20200815:1611,22810.0,43.73,21.44,27.39,1.72,0.0
20200815:1711,52410.0,83.49,12.34,26.94,1.72,0.0
20200815:1811,2600.0,11.93,3.46,25.57,0.83,0.0
20200815:1911,0.0,0.0,0.0,25.23,1.72,0.0
20200815:2011,0.0,0.0,0.0,24.0,1.66,0.0
20200815:2111,0.0,0.0,0.0,22.72,1.66,0.0
20200815:2211,0.0,0.0,0.0,21.81,1.66,0.0
20200815:2311,0.0,0.0,0.0,21.04,1.52,0.0
20200816:0011,0.0,0.0,0.0,20.56,1.17,0.0
20200816:0111,0.0,0.0,0.0,21.58,0.69,0.0
20200816:0211,0.0,0.0,0.0,19.71,1.17,0.0
20200816:0311,0.0,0.0,0.0,18.92,1.59,0.0
20200816:0411,0.0,0.0,0.0,18.82,1.72,0.0
20200816:0511,35120.0,59.17,9.78,19.09,1.72,0.0
20200816:0611,100040.0,157.92,18.86,21.44,1.66,0.0
20200816:0711,207730.0,288.51,27.88,23.01,2.07,0.0
20200816:0811,329430.0,432.94,36.36,24.83,2.34,0.0
20200816:0911,435500.0,564.42,43.69,26.45,2.83,0.0
20200816:1011,501010.0,649.72,48.98,27.53,3.31,0.0
20200816:1111,561920.0,733.08,51.23,28.5,3.45,0.0
20200816:1211,562700.0,737.65,49.87,29.31,3.45,0.0
20200816:1311,528410.0,692.97,45.26,29.75,3.38,0.0
20200816:1411,494010.0,647.0,38.36,29.98,3.24,0.0
20200816:1511,416770.0,544.67,30.1,29.7,3.1,0.0
20200816:1611,296880.0,392.89,21.16,29.5,3.03,0.0
20200816:1711,141040.0,200.91,12.06,28.83,2.62,0.0
20200816:1811,15380.0,37.03,3.18,27.18,2.28,0.0
20200816:1911,0.0,0.0,0.0,25.48,2.55,0.0
20200816:2011,0.0,0.0,0.0,24.34,2.76,0.0
20200816:2111,0.0,0.0,0.0,23.54,2.83,0.0
20200816:2211,0.0,0.0,0.0,22.73,2.69,0.0
20200816:2311,0.0,0.0,0.0,22.06,2.55,0.0
20200817:0011,0.0,0.0,0.0,21.47,2.41,0.0
20200817:0111,0.0,0.0,0.0,20.86,2.28,0.0
20200817:0211,0.0,0.0,0.0,20.35,2.07,0.0
20200817:0311,0.0,0.0,0.0,19.77,2.0,0.0
20200817:0411,0.0,0.0,0.0,19.27,2.0,0.0
20200817:0511,29110.0,50.81,9.56,19.31,2.0,0.0
20200817:0611,76080.0,111.05,18.65,20.67,2.0,0.0
20200817:0711,205240.0,283.83,27.66,22.66,2.55,0.0
20200817:0811,291430.0,381.81,36.13,24.38,2.21,0.0
20200817:0911,311950.0,408.11,43.43,25.76,1.93,0.0
20200817:1011,316540.0,416.01,48.69,26.93,2.0,0.0
20200817:1111,523890.0,689.34,50.91,27.57,2.07,0.0
20200817:1211,161940.0,221.63,49.55,28.17,2.07,0.0
20200817:1311,35660.0,61.62,44.95,28.84,2.07,0.0
20200817:1411,266690.0,354.42,38.06,28.77,1.79,0.0
20200817:1511,241480.0,321.28,29.81,28.72,1.93,0.0
20200817:1611,110420.0,154.3,20.88,24.95,3.52,0.0
20200817:1711,63500.0,96.06,11.78,21.96,2.83,0.0
20200817:1811,2190.0,10.93,2.9,21.26,2.28,0.0
20200817:1911,0.0,0.0,0.0,20.48,2.55,0.0
20200817:2011,0.0,0.0,0.0,20.0,2.48,0.0
20200817:2111,0.0,0.0,0.0,19.71,2.0,0.0
20200817:2211,0.0,0.0,0.0,19.44,1.79,0.0
20200817:2311,0.0,0.0,0.0,19.09,2.07,0.0
20200818:0011,0.0,0.0,0.0,18.59,1.86,0.0
20200818:0111,0.0,0.0,0.0,18.15,1.66,0.0
20200818:0211,0.0,0.0,0.0,17.92,1.45,0.0
20200818:0311,0.0,0.0,0.0,17.77,1.24,0.0
20200818:0411,0.0,0.0,0.0,17.46,1.31,0.0
20200818:0511,34430.0,57.32,9.34,17.45,1.31,0.0
20200818:0611,99910.0,143.61,18.43,18.07,1.31,0.0
20200818:0711,196170.0,264.12,27.44,19.57,0.97,0.0
20200818:0811,321600.0,418.74,35.89,20.85,1.1,0.0
20200818:0911,397470.0,514.25,43.17,22.36,0.97,0.0
20200818:1011,370720.0,481.67,48.39,23.64,1.17,0.0
20200818:1111,396360.0,516.0,50.59,24.73,1.52,0.0
20200818:1211,229050.0,302.42,49.22,24.96,1.59,0.0
20200818:1311,103880.0,147.09,44.64,25.21,1.52,0.0
20200818:1411,49580.0,78.52,37.76,24.09,1.59,0.0
20200818:1511,20480.0,39.75,29.52,23.02,1.86,0.0
20200818:1611,72120.0,105.89,20.6,21.76,1.72,0.0
20200818:1711,147400.0,203.86,11.5,21.26,1.38,0.0
20200818:1811,0.0,3.98,2.61,20.57,1.17,0.0
20200818:1911,0.0,0.0,0.0,19.86,1.72,0.0
20200818:2011,0.0,0.0,0.0,19.38,1.59,0.0
20200818:2111,0.0,0.0,0.0,18.35,1.66,0.0
20200818:2211,0.0,0.0,0.0,18.09,1.66,0.0
20200818:2311,0.0,0.0,0.0,17.96,1.59,0.0
20200819:0011,0.0,0.0,0.0,17.56,1.66,0.0
20200819:0111,0.0,0.0,0.0,17.15,1.72,0.0
20200819:0211,0.0,0.0,0.0,16.79,1.79,0.0
20200819:0311,0.0,0.0,0.0,16.4,1.72,0.0
20200819:0411,0.0,0.0,0.0,16.12,1.66,0.0
20200819:0511,36220.0,59.3,9.12,16.12,1.38,0.0
20200819:0611,90680.0,148.95,18.21,17.46,1.17,0.0
20200819:0711,206490.0,286.29,27.21,18.27,1.31,0.0
20200819:0811,332730.0,432.84,35.65,20.0,1.03,0.0
20200819:0911,417690.0,540.33,42.9,21.73,0.76,0.0
20200819:1011,451730.0,589.29,48.1,22.86,0.62,0.0
20200819:1111,533190.0,701.01,50.27,23.61,0.76,0.0
20200819:1211,534700.0,703.08,48.9,24.01,0.9,0.0
20200819:1311,511930.0,672.28,44.32,24.44,0.9,0.0
20200819:1411,484270.0,633.12,37.46,24.93,1.03,0.0
20200819:1511,374280.0,486.09,29.23,24.88,1.1,0.0
20200819:1611,264900.0,348.49,20.31,24.77,1.03,0.0
20200819:1711,84650.0,125.39,11.21,24.51,0.76,0.0
20200819:1811,0.0,0.0,0.0,23.35,0.76,0.0
20200819:1911,0.0,0.0,0.0,22.94,1.45,0.0
20200819:2011,0.0,0.0,0.0,21.88,1.66,0.0
20200819:2111,0.0,0.0,0.0,20.79,1.86,0.0
20200819:2211,0.0,0.0,0.0,20.2,2.0,0.0
20200819:2311,0.0,0.0,0.0,19.44,2.14,0.0
20200820:0011,0.0,0.0,0.0,19.02,2.21,0.0
20200820:0111,0.0,0.0,0.0,18.74,2.21,0.0
20200820:0211,0.0,0.0,0.0,18.45,2.28,0.0
20200820:0311,0.0,0.0,0.0,18.36,2.28,0.0
20200820:0411,0.0,0.0,0.0,18.1,2.28,0.0
20200820:0511,31260.0,53.37,8.9,18.31,2.28,0.0
20200820:0611,85520.0,123.5,17.99,19.39,2.0,0.0
20200820:0711,184130.0,247.87,26.99,21.11,2.76,0.0
20200820:0811,285290.0,370.98,35.41,23.05,2.83,0.0
20200820:0911,417600.0,537.32,42.63,24.64,2.69,0.0
20200820:1011,481510.0,623.18,47.8,26.25,2.69,0.0
20200820:1111,465730.0,606.34,49.95,27.55,2.97,0.0
20200820:1211,540300.0,704.65,48.56,28.44,3.31,0.0
20200820:1311,287930.0,379.08,43.99,28.81,3.45,0.0
20200820:1411,410330.0,532.63,37.15,28.25,3.17,0.0
20200820:1511,270210.0,353.86,28.93,27.47,2.76,0.0
20200820:1611,225030.0,299.62,20.02,27.08,2.0,0.0
20200820:1711,71270.0,109.07,10.91,26.72,1.1,0.0
20200820:1811,0.0,0.0,0.0,26.32,0.21,0.0
20200820:1911,0.0,0.0,0.0,24.9,0.97,0.0
20200820:2011,0.0,0.0,0.0,25.6,0.28,0.0
20200820:2111,0.0,0.0,0.0,24.32,0.76,0.0
20200820:2211,0.0,0.0,0.0,22.6,1.45,0.0
20200820:2311,0.0,0.0,0.0,21.86,1.45,0.0
20200821:0011,0.0,0.0,0.0,21.26,1.45,0.0
20200821:0111,0.0,0.0,0.0,20.85,1.52,0.0
20200821:0211,0.0,0.0,0.0,20.84,1.79,0.0
20200821:0311,0.0,0.0,0.0,20.5,1.86,0.0
20200821:0411,0.0,0.0,0.0,20.62,2.14,0.0
20200821:0511,24140.0,44.48,8.68,21.21,2.28,0.0
20200821:0611,81050.0,140.08,17.77,22.67,2.14,0.0
20200821:0711,169230.0,230.66,26.76,24.42,2.9,0.0
20200821:0811,298270.0,395.47,35.17,26.77,3.1,0.0
20200821:0911,407900.0,535.29,42.36,28.27,2.48,0.0
20200821:1011,472760.0,626.22,47.49,29.59,2.0,0.0
20200821:1111,466540.0,623.46,49.62,30.39,1.72,0.0
20200821:1211,251180.0,339.65,48.23,31.1,1.72,0.0
20200821:1311,230270.0,311.46,43.67,31.04,2.21,0.0
20200821:1411,53480.0,85.47,36.83,30.06,3.03,0.0
20200821:1511,47790.0,77.52,28.63,28.35,2.21,0.0
20200821:1611,41950.0,69.57,19.72,27.27,1.93,0.0
20200821:1711,10040.0,24.85,10.62,26.71,1.31,0.0
20200821:1811,0.0,0.0,0.0,25.93,0.9,0.0
20200821:1911,0.0,0.0,0.0,25.02,1.03,0.0
20200821:2011,0.0,0.0,0.0,24.47,1.59,0.0
20200821:2111,0.0,0.0,0.0,24.11,1.79,0.0
20200821:2211,0.0,0.0,0.0,23.63,2.62,0.0
20200821:2311,0.0,0.0,0.0,22.65,2.41,0.0
20200822:0011,0.0,0.0,0.0,21.96,1.93,0.0
20200822:0111,0.0,0.0,0.0,21.63,2.07,0.0
20200822:0211,0.0,0.0,0.0,21.34,2.07,0.0
20200822:0311,0.0,0.0,0.0,21.24,1.86,0.0
20200822:0411,0.0,0.0,0.0,21.02,1.79,0.0
20200822:0511,810.0,7.91,8.46,20.88,1.66,0.0
20200822:0611,90960.0,133.79,17.55,21.29,1.45,0.0
20200822:0711,114300.0,157.25,26.53,21.03,1.93,0.0
20200822:0811,199380.0,261.16,34.92,21.71,2.21,0.0
20200822:0911,171310.0,227.2,42.09,23.12,3.38,0.0
20200822:1011,429840.0,547.67,47.19,24.07,3.72,0.0
20200822:1111,368390.0,471.24,49.29,24.53,4.07,0.0
20200822:1211,420680.0,535.08,47.89,24.63,4.55,0.0
20200822:1311,443690.0,562.45,43.34,24.79,4.76,0.0
20200822:1411,447840.0,566.23,36.52,24.87,4.76,0.0
20200822:1511,287890.0,368.87,28.32,24.79,4.41,0.0
20200822:1611,283060.0,366.04,19.42,24.55,4.34,0.0
20200822:1711,133600.0,189.48,10.31,24.0,3.72,0.0
20200822:1811,0.0,0.0,0.0,23.11,3.59,0.0
20200822:1911,0.0,0.0,0.0,22.34,2.83,0.0
20200822:2011,0.0,0.0,0.0,21.52,2.62,0.0
20200822:2111,0.0,0.0,0.0,20.74,2.55,0.0
20200822:2211,0.0,0.0,0.0,20.27,2.76,0.0
20200822:2311,0.0,0.0,0.0,20.03,3.03,0.0
20200823:0011,0.0,0.0,0.0,19.77,3.24,0.0
20200823:0111,0.0,0.0,0.0,19.33,3.17,0.0
20200823:0211,0.0,0.0,0.0,19.08,3.1,0.0
20200823:0311,0.0,0.0,0.0,18.71,3.17,0.0
20200823:0411,0.0,0.0,0.0,18.43,3.31,0.0
20200823:0511,26020.0,46.45,8.23,18.27,3.59,0.0
20200823:0611,69420.0,132.08,17.33,18.5,3.52,0.0
20200823:0711,196360.0,270.31,26.3,18.79,4.76,0.0
20200823:0811,317710.0,403.62,34.67,19.78,5.86,0.0
20200823:0911,432940.0,536.9,41.81,20.15,5.72,0.0
20200823:1011,391370.0,487.95,46.88,20.79,5.59,0.0
20200823:1111,401550.0,502.5,48.95,21.71,5.59,0.0
20200823:1211,500960.0,624.83,47.55,21.87,5.31,0.0
20200823:1311,266000.0,338.61,43.0,22.13,5.52,0.0
20200823:1411,328720.0,412.84,36.19,22.12,5.52,0.0
20200823:1511,401980.0,500.67,28.01,21.9,5.38,0.0
20200823:1611,183850.0,239.98,19.11,21.42,4.83,0.0
20200823:1711,27340.0,48.88,10.01,21.21,4.34,0.0
20200823:1811,0.0,0.0,0.0,20.6,3.79,0.0
20200823:1911,0.0,0.0,0.0,19.14,3.72,0.0
20200823:2011,0.0,0.0,0.0,18.58,4.0,0.0
20200823:2111,0.0,0.0,0.0,17.85,3.52,0.0
20200823:2211,0.0,0.0,0.0,17.46,3.24,0.0
20200823:2311,0.0,0.0,0.0,17.15,3.24,0.0
20200824:0011,0.0,0.0,0.0,17.03,3.03,0.0
20200824:0111,0.0,0.0,0.0,16.67,2.83,0.0
20200824:0211,0.0,0.0,0.0,16.33,2.83,0.0
20200824:0311,0.0,0.0,0.0,15.82,2.76,0.0
20200824:0411,0.0,0.0,0.0,15.48,2.55,0.0
20200824:0511,29430.0,50.41,8.0,15.39,2.34,0.0
20200824:0611,77110.0,133.57,17.1,16.07,2.28,0.0
20200824:0711,108500.0,147.19,26.07,17.01,3.03,0.0
20200824:0811,196590.0,252.4,34.42,18.04,3.59,0.0
20200824:0911,231680.0,295.19,41.53,19.23,3.79,0.0
20200824:1011,361570.0,452.73,46.57,19.75,3.93,0.0
20200824:1111,350800.0,439.68,48.61,19.87,4.0,0.0
20200824:1211,314910.0,396.38,47.2,20.14,4.0,0.0
20200824:1311,118570.0,161.01,42.66,20.3,3.86,0.0
20200824:1411,278650.0,351.29,35.87,20.24,4.14,0.0
20200824:1511,152330.0,199.91,27.69,19.2,4.41,0.0
20200824:1611,38450.0,62.61,18.81,18.54,3.59,0.0
20200824:1711,21780.0,40.75,9.7,18.07,2.83,0.0
20200824:1811,0.0,0.0,0.0,17.61,2.9,0.0
20200824:1911,0.0,0.0,0.0,16.23,3.03,0.0
20200824:2011,0.0,0.0,0.0,15.81,2.97,0.0
20200824:2111,0.0,0.0,0.0,15.46,3.03,0.0
20200824:2211,0.0,0.0,0.0,15.1,2.9,0.0
20200824:2311,0.0,0.0,0.0,14.98,2.97,0.0
20200825:0011,0.0,0.0,0.0,14.93,3.03,0.0
20200825:0111,0.0,0.0,0.0,14.75,3.03,0.0
20200825:0211,0.0,0.0,0.0,14.54,2.9,0.0
20200825:0311,0.0,0.0,0.0,14.39,2.9,0.0
20200825:0411,0.0,0.0,0.0,14.06,2.62,0.0
20200825:0511,22820.0,41.51,7.78,13.99,2.34,0.0
20200825:0611,78340.0,111.64,16.88,14.39,2.28,0.0
20200825:0711,171350.0,223.97,25.83,14.91,2.69,0.0
20200825:0811,316100.0,402.5,34.17,16.24,2.14,0.0
20200825:0911,378620.0,473.78,41.25,17.56,2.28,0.0
20200825:1011,470040.0,587.7,46.25,18.92,2.69,0.0
20200825:1111,522360.0,655.23,48.27,19.92,2.97,0.0
20200825:1211,462630.0,582.55,46.85,20.8,2.97,0.0
20200825:1311,236200.0,304.35,42.32,21.32,2.62,0.0
20200825:1411,33260.0,56.65,35.54,21.32,1.93,0.0
20200825:1511,73440.0,107.34,27.37,21.58,2.41,0.0
20200825:1611,53550.0,82.49,18.49,21.32,3.1,0.0
20200825:1711,92910.0,135.14,9.39,19.86,2.07,0.0
20200825:1811,0.0,0.0,0.0,18.79,2.41,0.0
20200825:1911,0.0,0.0,0.0,17.82,3.1,0.0
20200825:2011,0.0,0.0,0.0,17.85,3.52,0.0
20200825:2111,0.0,0.0,0.0,18.02,3.86,0.0
20200825:2211,0.0,0.0,0.0,18.09,4.07,0.0
20200825:2311,0.0,0.0,0.0,18.2,4.0,0.0
20200826:0011,0.0,0.0,0.0,18.3,3.52,0.0
20200826:0111,0.0,0.0,0.0,17.88,3.03,0.0
20200826:0211,0.0,0.0,0.0,17.11,3.45,0.0
20200826:0311,0.0,0.0,0.0,16.57,3.59,0.0
20200826:0411,0.0,0.0,0.0,16.71,4.14,0.0
20200826:0511,23250.0,42.5,7.55,16.83,4.97,0.0
20200826:0611,42710.0,67.58,16.65,17.2,5.52,0.0
20200826:0711,33310.0,55.66,25.6,17.02,5.31,0.0
20200826:0811,64820.0,94.42,33.91,16.58,6.14,0.0
20200826:0911,180850.0,229.97,40.97,15.98,6.55,0.0
20200826:1011,190680.0,241.27,45.94,15.98,6.9,0.0
20200826:1111,229760.0,286.93,47.93,16.3,7.17,0.0
20200826:1211,105770.0,143.12,46.5,16.93,6.97,0.0
20200826:1311,92150.0,127.21,41.98,17.36,8.21,0.0
20200826:1411,57270.0,85.47,35.21,17.3,8.0,0.0
20200826:1511,43480.0,68.58,27.05,17.49,7.17,0.0
20200826:1611,18230.0,35.78,18.18,17.65,8.0,0.0
20200826:1711,21140.0,39.75,9.07,17.56,7.59,0.0
20200826:1811,0.0,0.0,0.0,17.56,7.24,0.0
20200826:1911,0.0,0.0,0.0,17.1,6.83,0.0
20200826:2011,0.0,0.0,0.0,16.94,6.62,0.0
20200826:2111,0.0,0.0,0.0,16.8,6.55,0.0
20200826:2211,0.0,0.0,0.0,16.8,6.48,0.0
20200826:2311,0.0,0.0,0.0,16.52,6.55,0.0
20200827:0011,0.0,0.0,0.0,16.25,6.41,0.0
20200827:0111,0.0,0.0,0.0,16.25,6.34,0.0
20200827:0211,0.0,0.0,0.0,16.2,6.21,0.0
20200827:0311,0.0,0.0,0.0,15.92,6.21,0.0
20200827:0411,0.0,0.0,0.0,15.38,6.07,0.0
20200827:0511,23510.0,42.5,7.32,14.81,5.72,0.0
20200827:0611,68180.0,123.32,16.42,14.74,5.45,0.0
20200827:0711,187570.0,250.98,25.36,15.27,5.66,0.0
20200827:0811,261200.0,326.62,33.66,15.98,5.59,0.0
20200827:0911,387650.0,475.62,40.68,16.96,5.72,0.0
20200827:1011,268070.0,334.91,45.62,17.82,5.59,0.0
20200827:1111,430540.0,530.18,47.58,18.25,5.03,0.0
20200827:1211,333760.0,414.93,46.14,18.59,4.76,0.0
20200827:1311,359810.0,446.67,41.63,18.86,4.28,0.0
20200827:1411,289770.0,362.64,34.87,18.91,3.86,0.0
20200827:1511,146200.0,192.72,26.73,18.81,3.38,0.0
20200827:1611,227810.0,292.33,17.86,18.59,2.55,0.0
20200827:1711,48910.0,77.47,8.75,18.43,2.07,0.0
20200827:1811,0.0,0.0,0.0,17.62,1.17,0.0
20200827:1911,0.0,0.0,0.0,17.73,0.28,0.0
20200827:2011,0.0,0.0,0.0,15.62,1.31,0.0
20200827:2111,0.0,0.0,0.0,15.08,1.45,0.0
20200827:2211,0.0,0.0,0.0,14.65,1.45,0.0
20200827:2311,0.0,0.0,0.0,14.05,1.72,0.0
20200828:0011,0.0,0.0,0.0,14.44,2.21,0.0
20200828:0111,0.0,0.0,0.0,14.56,2.55,0.0
20200828:0211,0.0,0.0,0.0,14.65,3.1,0.0
20200828:0311,0.0,0.0,0.0,13.97,3.03,0.0
20200828:0411,0.0,0.0,0.0,13.72,3.24,0.0
20200828:0511,460.0,6.92,7.09,13.94,3.45,0.0
20200828:0611,86120.0,126.36,16.19,14.23,3.52,0.0
20200828:0711,98220.0,133.71,25.12,15.0,3.38,0.0
20200828:0811,97840.0,134.17,33.4,16.73,3.31,0.0
20200828:0911,236180.0,300.17,40.4,18.4,3.1,0.0
20200828:1011,301880.0,380.85,45.29,19.8,3.59,0.0
20200828:1111,372780.0,469.8,47.23,20.95,3.52,0.0
20200828:1211,396560.0,500.75,45.78,22.01,3.66,0.0
20200828:1311,292450.0,372.92,41.27,22.46,3.72,0.0
20200828:1411,198590.0,259.47,34.53,22.66,3.24,0.0
20200828:1511,176480.0,232.52,26.4,22.58,2.97,0.0
20200828:1611,66940.0,99.69,17.53,22.23,1.79,0.0
20200828:1711,17160.0,34.79,8.43,20.84,0.76,0.0
20200828:1811,0.0,0.0,0.0,20.5,1.38,0.0
20200828:1911,0.0,0.0,0.0,18.98,1.52,0.0
20200828:2011,0.0,0.0,0.0,18.03,1.52,0.0
20200828:2111,0.0,0.0,0.0,17.0,1.52,0.0
20200828:2211,0.0,0.0,0.0,16.57,1.66,0.0
20200828:2311,0.0,0.0,0.0,16.13,1.86,0.0
20200829:0011,0.0,0.0,0.0,15.81,2.0,0.0
20200829:0111,0.0,0.0,0.0,15.72,2.14,0.0
20200829:0211,0.0,0.0,0.0,15.36,2.28,0.0
20200829:0311,0.0,0.0,0.0,15.04,2.34,0.0
20200829:0411,0.0,0.0,0.0,14.73,2.34,0.0
20200829:0511,18350.0,35.58,6.85,14.51,2.34,0.0
20200829:0611,53050.0,110.6,15.96,15.27,2.14,0.0
20200829:0711,172920.0,230.37,24.88,15.89,2.41,0.0
20200829:0811,298490.0,381.7,33.14,17.17,2.83,0.0
20200829:0911,396140.0,496.1,40.1,18.7,3.03,0.0
20200829:1011,283350.0,358.79,44.97,19.85,3.38,0.0
20200829:1111,477480.0,597.07,46.88,20.74,3.93,0.0
20200829:1211,506170.0,632.86,45.42,21.27,4.21,0.0
20200829:1311,377980.0,474.44,40.92,21.36,4.0,0.0
20200829:1411,394370.0,494.34,34.19,21.35,3.59,0.0
20200829:1511,185780.0,242.13,26.07,21.34,3.31,0.0
20200829:1611,31060.0,53.67,17.21,21.02,2.76,0.0
20200829:1711,7870.0,20.87,8.1,20.33,1.86,0.0
20200829:1811,0.0,0.0,0.0,19.37,1.59,0.0
20200829:1911,0.0,0.0,0.0,17.51,1.1,0.0
20200829:2011,0.0,0.0,0.0,17.48,0.69,0.0
20200829:2111,0.0,0.0,0.0,17.5,0.34,0.0
20200829:2211,0.0,0.0,0.0,17.02,0.07,0.0
20200829:2311,0.0,0.0,0.0,16.68,0.14,0.0
20200830:0011,0.0,0.0,0.0,16.45,0.41,0.0
20200830:0111,0.0,0.0,0.0,16.1,0.41,0.0
20200830:0211,0.0,0.0,0.0,15.86,0.28,0.0
20200830:0311,0.0,0.0,0.0,14.19,1.1,0.0
20200830:0411,0.0,0.0,0.0,13.76,1.31,0.0
20200830:0511,21350.0,39.53,6.62,13.68,1.17,0.0
20200830:0611,57620.0,110.91,15.73,15.02,0.9,0.0
20200830:0711,171840.0,248.86,24.64,16.15,0.9,0.0
20200830:0811,275150.0,355.52,32.87,17.81,1.1,0.0
20200830:0911,249510.0,320.82,39.81,19.86,1.45,0.0
20200830:1011,289190.0,371.37,44.64,21.16,1.66,0.0
20200830:1111,363750.0,464.78,46.53,21.69,1.93,0.0
20200830:1211,464820.0,591.25,45.06,22.07,2.41,0.0
20200830:1311,302680.0,386.76,40.56,22.34,2.76,0.0
20200830:1411,191250.0,250.35,33.84,22.39,3.1,0.0
20200830:1511,50950.0,79.51,25.73,22.19,3.17,0.0
20200830:1611,17810.0,35.78,16.88,21.61,3.24,0.0
20200830:1711,12380.0,27.83,7.77,20.73,2.9,0.0
20200830:1811,0.0,0.0,0.0,19.88,2.76,0.0
20200830:1911,0.0,0.0,0.0,18.48,1.66,0.0
